"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id_clean","gene_symbol"
"ENSG00000149600.12",2435.30430855149,0.691878170909715,0.158346084415951,4.36940498694149,1.24585530636271e-05,7.23955815826635e-05,"ENSG00000149600","COMMD7"
"ENSG00000278126.1",71.2036889239694,-0.78149663976252,0.178873321677906,-4.36899495370106,1.24819650491568e-05,7.25205412415858e-05,"ENSG00000278126",NA
"ENSG00000128346.11",117.156650535711,-1.00518147378069,0.230086851097107,-4.3687045521626,1.2498571720267e-05,7.26059296983419e-05,"ENSG00000128346","C22orf23"
"ENSG00000167733.14",339.91875727582,1.17946625349583,0.270010846402124,4.36821805202324,1.25264395848746e-05,7.27566998959523e-05,"ENSG00000167733","HSD11B1L"
"ENSG00000121879.6",2751.08515567722,-0.684200361691701,0.156640640745721,-4.36796196973162,1.25411323859143e-05,7.28309116484164e-05,"ENSG00000121879","PIK3CA"
"ENSG00000159658.14",10920.6522132879,-0.567715029642609,0.129986518685152,-4.36749160901606,1.2568162330763e-05,7.29741134830302e-05,"ENSG00000159658","EFCAB14"
"ENSG00000168792.5",1636.97570569887,-1.02589833583326,0.23489913538522,-4.36739936973735,1.25734695071379e-05,7.29741134830302e-05,"ENSG00000168792","ABHD15"
"ENSG00000228868.3",4.62436996807024,-2.30462736569345,0.52768824301643,-4.36740328440801,1.25732442250741e-05,7.29741134830302e-05,"ENSG00000228868","MYLKP1"
"ENSG00000231073.1",5.276651643837,1.42206117529043,0.32560539475573,4.36743738953484,1.25712817009816e-05,7.29741134830302e-05,"ENSG00000231073",NA
"ENSG00000070718.12",1858.70754539687,0.653760856093274,0.149699780630203,4.36714638686234,1.25880363742879e-05,7.30475046204478e-05,"ENSG00000070718","AP3M2"
"ENSG00000211753.4",21.8832276520762,1.98429345113739,0.454374160483602,4.3670913174848,1.25912094272189e-05,7.30547659303614e-05,"ENSG00000211753","TRBV28"
"ENSG00000184905.9",74.6834139962117,-2.06786517564448,0.473532255038945,-4.36689402599282,1.26025834692929e-05,7.310960027242e-05,"ENSG00000184905","TCEAL2"
"ENSG00000160111.14",879.693829194439,-1.55503591301095,0.35609958815821,-4.3668568139991,1.26047298747909e-05,7.31108950549552e-05,"ENSG00000160111","CPAMD8"
"ENSG00000185053.14",10.7298849807027,-2.94250580295648,0.673852687352775,-4.36669001724411,1.26143550775982e-05,7.31555619031114e-05,"ENSG00000185053","SGCZ"
"ENSG00000163637.13",1910.5066125621,-1.05439032928686,0.241472254231478,-4.36650716929204,1.26249145916416e-05,7.32056327335656e-05,"ENSG00000163637","PRICKLE2"
"ENSG00000007372.24",21.9878718537402,2.39262463897047,0.547989152398815,4.3661897840437,1.26432636970692e-05,7.33008493890628e-05,"ENSG00000007372","PAX6"
"ENSG00000279807.1",3.20099163928753,-1.89686039603733,0.434460798553463,-4.36601047172247,1.26536415902071e-05,7.33498299865393e-05,"ENSG00000279807",NA
"ENSG00000259925.1",6.21043407271363,2.84533785333582,0.651708397022186,4.36596776462734,1.26561145074077e-05,7.33529795699198e-05,"ENSG00000259925",NA
"ENSG00000255836.1",97.5654403478731,2.52910682609288,0.579310873873111,4.3657161295523,1.26706945834715e-05,7.34262888095533e-05,"ENSG00000255836","LOC100419928"
"ENSG00000214063.11",2785.6788938812,-0.909987816455034,0.20846009571014,-4.36528541999882,1.26956876770969e-05,7.35599096242704e-05,"ENSG00000214063","TSPAN4"
"ENSG00000100767.17",706.573982132459,-0.943616534421943,0.216201874477017,-4.36451597241934,1.27404540904319e-05,7.38080405741801e-05,"ENSG00000100767","PAPLN"
"ENSG00000261787.2",6.59119017810384,3.38864698907915,0.776436993383263,4.36435540547005,1.2749814841124e-05,7.3851014960434e-05,"ENSG00000261787","TCF24"
"ENSG00000102078.16",489.801532075715,0.588655572278438,0.134888597783788,4.36401283688922,1.27698078841923e-05,7.39555525163878e-05,"ENSG00000102078","SLC25A14"
"ENSG00000231496.2",1.11611937377608,-3.22646795953191,0.739340914333558,-4.36397864230231,1.27718051953873e-05,7.39558529326199e-05,"ENSG00000231496",NA
"ENSG00000100092.24",289.212327789236,1.26285177214401,0.289411163016516,4.36352129261835,1.27985477329658e-05,7.40994200531062e-05,"ENSG00000100092","SH3BP1"
"ENSG00000148848.14",5253.1702745709,1.35735112256236,0.311097293897951,4.36310809893324,1.28227542753173e-05,7.42282630997694e-05,"ENSG00000148848","ADAM12"
"ENSG00000242114.6",16.2208611412069,1.2876094012783,0.295135603160669,4.36277218840771,1.28424654455892e-05,7.43310480989759e-05,"ENSG00000242114","MTFP1"
"ENSG00000258986.7",71.7552132957601,3.1669161589218,0.725932869023226,4.36254686081789,1.28557038257507e-05,7.43963435737423e-05,"ENSG00000258986","TMEM179"
"ENSG00000168903.9",3.08540245925481,-2.25982109096563,0.51808304982352,-4.3618896463326,1.28943907099003e-05,7.46088680116987e-05,"ENSG00000168903","BTNL3"
"ENSG00000054654.19",10381.0310386975,-0.761542426727982,0.174608137511866,-4.36143720206756,1.29210883386726e-05,7.47405923911504e-05,"ENSG00000054654","SYNE2"
"ENSG00000261821.2",6.90902535121676,-1.9257434657514,0.441536218058079,-4.36146206583237,1.29196198202938e-05,7.47405923911504e-05,"ENSG00000261821",NA
"ENSG00000286084.2",9.31728882262489,1.42332160489541,0.326366828615636,4.36110989261003,1.29404349369834e-05,7.48411127536019e-05,"ENSG00000286084",NA
"ENSG00000183317.17",328.356187772716,1.6472930280369,0.37774242062213,4.36088969124478,1.2953466141054e-05,7.48962328045643e-05,"ENSG00000183317","EPHA10"
"ENSG00000231365.6",475.464018206432,-0.580459289603259,0.133105930028564,-4.3608822648149,1.29539058447984e-05,7.48962328045643e-05,"ENSG00000231365","WARS2-AS1"
"ENSG00000119203.14",2873.96313039098,0.663683371806907,0.152192316100948,4.36082049876087,1.29575634384835e-05,7.49059875477416e-05,"ENSG00000119203","CPSF3"
"ENSG00000119508.18",734.262222986228,-1.74689842473628,0.400601903331128,-4.36068428584657,1.29656330265397e-05,7.49206252151062e-05,"ENSG00000119508","NR4A3"
"ENSG00000228705.2",4.1875803014507,3.79881004491205,0.871151247783435,4.36067795871013,1.29660079781713e-05,7.49206252151062e-05,"ENSG00000228705","LINC00659"
"ENSG00000285952.1",3.21349875184705,2.33648771966725,0.535805431672638,4.36070181739922,1.29645941454616e-05,7.49206252151062e-05,"ENSG00000285952",NA
"ENSG00000278876.1",13.0378902542599,1.28967140232638,0.295815169325811,4.35972031206397,1.30228783914891e-05,7.52377997040209e-05,"ENSG00000278876",NA
"ENSG00000177963.14",5939.48515601562,0.430073249761806,0.0986506522496416,4.35955809672175,1.30325351851632e-05,7.52821493791186e-05,"ENSG00000177963","RIC8A"
"ENSG00000143224.18",1052.71417987874,0.680268282938548,0.156050554250212,4.35928142778527,1.30490212466946e-05,7.53659286984343e-05,"ENSG00000143224","PPOX"
"ENSG00000172037.14",19201.1393594529,-0.840529835011673,0.192818791157346,-4.35916971559984,1.30556835544479e-05,7.53929531098796e-05,"ENSG00000172037","LAMB2"
"ENSG00000116918.15",2645.70780487124,0.681911189790632,0.156450489960595,4.35863888928942,1.30873854237433e-05,7.55645438766099e-05,"ENSG00000116918","TSNAX"
"ENSG00000124614.16",59.0207709499889,1.09587058865475,0.251459335783588,4.35804296245289,1.31230627112338e-05,7.57590324931742e-05,"ENSG00000124614","RPS10"
"ENSG00000233514.1",2.625380756088,2.13219387736987,0.489260248802227,4.3579953257796,1.31259186523018e-05,7.57640142069926e-05,"ENSG00000233514",NA
"ENSG00000179344.16",5532.94621387219,1.4252166365173,0.327041115226215,4.35791272155942,1.31308723933886e-05,7.57701349633043e-05,"ENSG00000179344","HLA-DQB1"
"ENSG00000244137.1",9.98436404869967,2.05842118052478,0.472341243239432,4.35791117118553,1.31309653857227e-05,7.57701349633043e-05,"ENSG00000244137","CAPN9-AS1"
"ENSG00000280323.1",1.46585894316506,-3.1911937696505,0.732292597089274,-4.35781241314592,1.31368902456631e-05,7.5792818741673e-05,"ENSG00000280323",NA
"ENSG00000240970.1",23.3504288177036,-1.13063117304559,0.259489426339504,-4.35713774158308,1.31774345674748e-05,7.6015201074743e-05,"ENSG00000240970",NA
"ENSG00000147421.18",1075.25837972445,-0.661649122862328,0.151862727212647,-4.35688950808745,1.31923821551439e-05,7.60898812968892e-05,"ENSG00000147421","HMBOX1"
"ENSG00000271969.1",4.18968888195903,2.18596683060484,0.501733298566975,4.35683028582773,1.31959506622402e-05,7.60989175402094e-05,"ENSG00000271969",NA
"ENSG00000228474.6",3935.03765556867,0.652761553448124,0.149855164413814,4.35594966647642,1.32491221954617e-05,7.63939603003908e-05,"ENSG00000228474","OST4"
"ENSG00000239306.5",2929.34747411701,0.417737890105194,0.0959060753397431,4.35569789114376,1.32643618476937e-05,7.64702328844519e-05,"ENSG00000239306","RBM14"
"ENSG00000140505.7",3.61248419305975,-2.8934069319508,0.664299554595445,-4.35557560130064,1.32717699343533e-05,7.65013395078758e-05,"ENSG00000140505","CYP1A2"
"ENSG00000185361.9",917.717490097804,0.747116151629896,0.171535311589257,4.35546561642582,1.32784359805027e-05,7.65281600665265e-05,"ENSG00000185361","TNFAIP8L1"
"ENSG00000143340.6",5.17961002940998,1.78705974351756,0.410314938815602,4.35533677783221,1.32862487894023e-05,7.65615806774488e-05,"ENSG00000143340","FAM163A"
"ENSG00000136542.9",1123.35603222169,1.75472149778062,0.402936176738003,4.35483731440071,1.33165778669888e-05,7.67247207659256e-05,"ENSG00000136542","GALNT5"
"ENSG00000175324.10",831.554571027483,1.18296914918629,0.271691366885967,4.35409178710782,1.33619716575595e-05,7.69745950238102e-05,"ENSG00000175324","LSM1"
"ENSG00000273604.2",577.061697788833,1.65267203706798,0.379601871059066,4.35369834310122,1.33859872111116e-05,7.71012581561224e-05,"ENSG00000273604","EPOP"
"ENSG00000271551.2",6.69987877208558,-1.05883528458923,0.243215344336113,-4.35348882892014,1.33987926094896e-05,7.71633238978561e-05,"ENSG00000271551","LOC115308161"
"ENSG00000147121.16",653.655006382557,-0.463029994853714,0.106362549271659,-4.35331794907523,1.34092453486288e-05,7.72118239818426e-05,"ENSG00000147121","KRABD4"
"ENSG00000250274.2",3.89612628992296,1.7977307864507,0.412973562098998,4.35313771010782,1.34202790157909e-05,7.72636539126595e-05,"ENSG00000250274","LOC100128059"
"ENSG00000176049.16",45.7048010596706,1.30659402605456,0.300153356816445,4.35308816770486,1.34233133642537e-05,7.72694211905064e-05,"ENSG00000176049","JAKMIP2"
"ENSG00000257341.5",2.83963732444826,-2.5303025466539,0.581288480062935,-4.35292050924518,1.34335868820237e-05,7.73168516760227e-05,"ENSG00000257341",NA
"ENSG00000272583.1",8.14316787055872,2.36798197586704,0.544005237249529,4.35286613753844,1.34369201983694e-05,7.73243296005164e-05,"ENSG00000272583",NA
"ENSG00000177455.15",65.5855347698748,2.03356302107466,0.467183814041554,4.35281137735176,1.34402781283731e-05,7.73319468821102e-05,"ENSG00000177455","CD19"
"ENSG00000256061.7",32.9778781793153,1.23381050875841,0.283454230800116,4.35276801223142,1.34429378735059e-05,7.73355452877311e-05,"ENSG00000256061","DNAAF4"
"ENSG00000285043.2",124.379944054445,1.20149131193949,0.276032069588114,4.35272363001994,1.34456605205441e-05,7.73395044164749e-05,"ENSG00000285043","LOC112694756"
"ENSG00000186908.14",2267.92990502076,-0.688922704558529,0.158284273680616,-4.35243937087919,1.34631110051134e-05,7.74281641239616e-05,"ENSG00000186908","ZDHHC17"
"ENSG00000229689.3",195.288117346333,1.0383192463105,0.238576010132724,4.35215278238943,1.34807263567095e-05,7.75177450386191e-05,"ENSG00000229689","ANKRD33BP1"
"ENSG00000239445.6",52.8925966991872,-1.31350183043905,0.301812959748425,-4.35203919518205,1.34877141518576e-05,7.75461968364893e-05,"ENSG00000239445",NA
"ENSG00000264937.1",7.22281971900845,-1.14121292717207,0.262234633775478,-4.35187721294342,1.34976851483905e-05,7.75917890391749e-05,"ENSG00000264937",NA
"ENSG00000249604.1",3.06564770706443,-1.98143402688036,0.455339721727006,-4.35155101198992,1.35177861523247e-05,7.76955912580317e-05,"ENSG00000249604",NA
"ENSG00000162585.17",1693.01246205372,0.902403587022209,0.207394810120687,4.35113871218418,1.3543233557181e-05,7.78300867235428e-05,"ENSG00000162585","FAAP20"
"ENSG00000013725.14",450.066969074846,1.31725903544881,0.302791671449878,4.35038067309213,1.35901394991094e-05,7.80878405469532e-05,"ENSG00000013725","CD6"
"ENSG00000138614.15",2932.25297116808,0.614795595606529,0.141326949908094,4.35016531529432,1.36034936494007e-05,7.81527597222258e-05,"ENSG00000138614","INTS14"
"ENSG00000271843.1",22.2967658177521,-0.738269866532899,0.169725390145613,-4.34979036371349,1.36267739452031e-05,7.82746768701866e-05,"ENSG00000271843",NA
"ENSG00000163705.13",2.69092484178864,2.12293258640468,0.488090090311858,4.34946873239787,1.36467739258908e-05,7.83777172975887e-05,"ENSG00000163705","FANCD2OS"
"ENSG00000143771.12",2935.7823402221,0.795133295770777,0.182825711265919,4.34913279026854,1.36676936900424e-05,7.84860084028642e-05,"ENSG00000143771","CNIH4"
"ENSG00000286622.1",5.08117216791617,-1.57841583667069,0.362937302741301,-4.34900415236671,1.36757123165554e-05,7.85201938851918e-05,"ENSG00000286622",NA
"ENSG00000126254.12",3432.08918995807,0.739178011870725,0.16997628546538,4.34871258568171,1.36939037024127e-05,7.8612767932229e-05,"ENSG00000126254","RBM42"
"ENSG00000276550.4",1143.49039347672,-1.13043718251054,0.259964990090964,-4.34842084741868,1.37121288939333e-05,7.87055080632455e-05,"ENSG00000276550",NA
"ENSG00000189060.5",16775.457528239,0.856618823262578,0.196998267160133,4.34835714857461,1.37161113029085e-05,7.87164811564111e-05,"ENSG00000189060","H1-0"
"ENSG00000237863.3",7.73008067768552,-2.06051351127693,0.47387886742631,-4.34818611445539,1.37268096999565e-05,7.87659880368071e-05,"ENSG00000237863",NA
"ENSG00000197563.11",2605.68473736661,0.606632419166721,0.139515904474516,4.34812376016622,1.37307120178628e-05,7.87764891879041e-05,"ENSG00000197563","PIGN"
"ENSG00000138653.10",10.2981644653616,4.09775482907105,0.94244797797682,4.34799047250101,1.37390571073872e-05,7.88124726025841e-05,"ENSG00000138653","NDST4"
"ENSG00000165434.8",1935.64456957564,1.35646795460151,0.311981220335545,4.34791540703184,1.37437590568513e-05,7.88275498711829e-05,"ENSG00000165434","PGM2L1"
"ENSG00000165409.18",47.2958283348087,-1.70872537482984,0.393017934614987,-4.34770330902016,1.37570527449047e-05,7.88918932112767e-05,"ENSG00000165409","TSHR"
"ENSG00000138660.12",2121.21659226445,0.759815702398867,0.174770926821485,4.34749483920148,1.37701309796728e-05,7.89549817786219e-05,"ENSG00000138660","AP1AR"
"ENSG00000106012.18",2527.39126998994,0.68335449426345,0.157196157662329,4.34714502202628,1.37921032098091e-05,7.9064431128091e-05,"ENSG00000106012","IQCE"
"ENSG00000196476.12",917.763287764119,0.794791326173985,0.182831498173585,4.34712472475277,1.37933791198606e-05,7.9064431128091e-05,"ENSG00000196476","C20orf96"
"ENSG00000108219.15",8121.88329695241,-0.53817263017691,0.123800816188301,-4.34708466992938,1.37958973426318e-05,7.90669436876446e-05,"ENSG00000108219","TSPAN14"
"ENSG00000265750.1",25.2209841159944,1.22914820198782,0.282760547101106,4.3469579281452,1.38038684121157e-05,7.91007020932436e-05,"ENSG00000265750",NA
"ENSG00000255042.3",1.95501269766671,-3.26411612071083,0.750909013662245,-4.34688632220762,1.38083738088231e-05,7.9114593872255e-05,"ENSG00000255042",NA
"ENSG00000197168.13",302.347086061098,1.22724824090857,0.2823424051804,4.34666638234674,1.38222210467265e-05,7.91819971505888e-05,"ENSG00000197168","NEK5"
"ENSG00000204791.10",8.34286350268068,1.58336220530843,0.364280293491897,4.34654916446543,1.38296064003961e-05,7.9212368134859e-05,"ENSG00000204791",NA
"ENSG00000154654.15",944.693472787441,1.79698239554817,0.413444001110817,4.34637433538798,1.3840628561299e-05,7.92516184301523e-05,"ENSG00000154654","NCAM2"
"ENSG00000162892.16",18.3818626679472,1.47218813540468,0.338716072219141,4.34637815017002,1.38403879676239e-05,7.92516184301523e-05,"ENSG00000162892","IL24"
"ENSG00000205758.12",1255.66135099554,-0.42807595702355,0.098500341786562,-4.34593372225183,1.3868444352774e-05,7.93989325407684e-05,"ENSG00000205758","CRYZL1"
"ENSG00000180777.14",571.468093169727,2.63037151443443,0.60525745766413,4.34587212619539,1.38723371409878e-05,7.94092601136354e-05,"ENSG00000180777","ANKRD30B"
"ENSG00000096060.15",9216.12296924682,-1.24591875396407,0.286735634645188,-4.34518282147175,1.39159714266678e-05,7.96470421235734e-05,"ENSG00000096060","FKBP5"
"ENSG00000086730.17",647.724576915974,0.782940115752356,0.180225371509873,4.34422805841998,1.39766260050879e-05,7.99821522780995e-05,"ENSG00000086730","LAT2"
"ENSG00000140104.14",925.627996970181,0.848036820431938,0.195222114429787,4.34395879231673,1.39937775844116e-05,8.00682502816687e-05,"ENSG00000140104","CLBA1"
"ENSG00000251493.5",25.6500355779933,2.70009417475144,0.621734536388639,4.34284090189843,1.4065199329335e-05,8.04647934544275e-05,"ENSG00000251493","FOXD1"
"ENSG00000138758.12",9560.15073216951,-0.865887778624943,0.199388380861493,-4.34271934444585,1.40729865292561e-05,8.04972288458728e-05,"ENSG00000138758","SEPTIN11"
"ENSG00000162129.14",1442.44746502634,0.657078746178654,0.151310334827533,4.34258999510911,1.40812774077124e-05,8.05211658050143e-05,"ENSG00000162129","CLPB"
"ENSG00000288600.1",3.88052060408236,2.14644749960936,0.494278415826182,4.3425879643593,1.40814076094104e-05,8.05211658050143e-05,"ENSG00000288600",NA
"ENSG00000280294.1",36.1097934794156,-1.52747760266882,0.351759856087923,-4.34238750167963,1.40942659438248e-05,8.05825717934273e-05,"ENSG00000280294",NA
"ENSG00000235587.2",24.0960303728341,1.15975587293325,0.267082215312334,4.34231785735713,1.4098735779809e-05,8.05960061157054e-05,"ENSG00000235587",NA
"ENSG00000146094.15",480.026713922129,0.924756639748108,0.212978997786882,4.34200859877023,1.41186006136666e-05,8.06974293081546e-05,"ENSG00000146094","DOK3"
"ENSG00000109929.10",3399.79764442073,-0.875253455286928,0.201598438229167,-4.34156863007036,1.41469074536757e-05,8.08470665741855e-05,"ENSG00000109929","SC5D"
"ENSG00000197170.10",4865.9049923676,0.836921751602494,0.192782644803248,4.3412712407626,1.41660716266563e-05,8.09444179899803e-05,"ENSG00000197170","PSMD12"
"ENSG00000066777.9",7949.56136073054,1.01583066328514,0.234002255407572,4.34111483889683,1.41761603086164e-05,8.09808122571497e-05,"ENSG00000066777","ARFGEF1"
"ENSG00000255274.9",11.0792547815577,-1.36730484382993,0.314966900422367,-4.34110645276184,1.41767014486737e-05,8.09808122571497e-05,"ENSG00000255274","SMIM35"
"ENSG00000230118.1",10.5442706987339,1.90115094680425,0.437992294026745,4.34060364241971,1.420918279248e-05,8.11541592331919e-05,"ENSG00000230118",NA
"ENSG00000137203.15",5920.71644267046,1.52214399133338,0.350720032388486,4.34005431901686,1.42447499853539e-05,8.13450759641323e-05,"ENSG00000137203","TFAP2A"
"ENSG00000159792.10",1758.66126118081,-0.572469844795465,0.131921310826673,-4.3394796580487,1.42820485804387e-05,8.15458210852174e-05,"ENSG00000159792","PSKH1"
"ENSG00000268088.1",3.27600778194898,3.67492610450346,0.846937290111175,4.33907698646857,1.43082396149987e-05,8.16830949037654e-05,"ENSG00000268088",NA
